Nama Perusahaan,URL
ASTARA MINERAL LESTARI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18968?jp=7
ASTA SOLUSI MANDIRI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15875?jp=7
ASTHA SUMBER REJEKI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19699?jp=7
ASTINA BARA COAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18821?jp=7
ASTRICKY JAYA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18889?jp=1
ASTRI MINING RESOURCES,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/735?jp=1
ASTRINDO GITA MANDIRI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/737?jp=1
ASTRO MINERBA TRANSNIAGA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20496?jp=7
ASYER,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14941?jp=1
ATA BERKAH PERSADA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18476?jp=7
ATAFIA RESOURCES RAYA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21613?jp=7
ATA GLOBAL SOLUTION,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20555?jp=7
ATAMANNA BARA  PRIMA ABP,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15948?jp=7
ATAP TRI UTAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/744?jp=1
ATHAHIRA MULTI TRADE,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18983?jp=7
ATHA MARTH NAHA KRAMO,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/662?jp=1
ATHA MELAKA COAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21960?jp=7
ATHAYA GLOBAL SUKSES,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16633?jp=7
ATH THAIEBAH NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16248?jp=1
ATIKA TUNGGAL MANDIRI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/8327?jp=1
ATLAS DELTA MINERALS,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19268?jp=7
ATLAS RESOURCES TBK,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/9963?jp=7
ATOZ NUSANTARA MINING,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/748?jp=1
ATREUS BARADAYA ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18421?jp=7
ATRIA MULTI ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/10389?jp=7
ATURBUMI BARA PERSADA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18037?jp=7
AULIA PRIMA PERKASA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14311?jp=1
AURA BARA UTAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16481?jp=7
AURA MINERAL SUKSES,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15737?jp=7
AUR GADING JAYA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20352?jp=9
AURORA CAHAYA LESTARI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16564?jp=1
AUSINDO ANUGERAH PASIFIK,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/761?jp=1
AVA INTI MULIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/10345?jp=7
AVAM JAYA ABADI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21742?jp=7
AVENTUS TRADING INTERNATIONAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20562?jp=7
AVERY JAYA LOGISTIK,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16617?jp=7
AWAL KEMULIAAN INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/22047?jp=7
AWANA TUNGGAL PUTRA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21509?jp=7
AWANG SEJAHTERA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/770?jp=1
AWAN TERANG BORNEO,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21860?jp=1
AWSOM INDO MINERAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20653?jp=7
AXEL BARAKKA MINERAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19389?jp=7
AXELINDO BORNEO INTERNUSA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14475?jp=7
AYASKARA ALAM NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18433?jp=1
AYU CANDRA AMERTA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17271?jp=1
AYUHA SENTRAL INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15551?jp=7
AYUMI ZALWA BINTANG,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20293?jp=1
AYUS PUTRA PERKASA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/780?jp=1
AYU WULAN LESTARI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/778?jp=1
AZKA BARA ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/10362?jp=7
AZKHA TAMA NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18980?jp=7
AZMAN,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15506?jp=1
AZUMI PUTRI NGALAU SEJAHTERA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16930?jp=7
AZZA HIRA ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19235?jp=7
AZ ZAHRA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14623?jp=1
AZZAHRA TURSINA MANDIRI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/9953?jp=7
AZZAM BANGUN NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/9998?jp=7
BABELINDO TRIJAYA PERKASA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/795?jp=1
BABEL INTI PERKASA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/790?jp=1
BABEL SUMBER PRATAMA MINERAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/792?jp=1
BACAN SUMBER DAYA SEJAHTERA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20499?jp=7
BACH ARSHAD,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15480?jp=1
BACHMID CAHAYA ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15434?jp=7
BAGASASI INTI BARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14735?jp=7
BAGAS BARA ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18036?jp=7
BAGAS PUTRA BATANGTORU,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20090?jp=9
BAGUS ENERGI NUSA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14066?jp=7
BAGUS RANGIN NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19978?jp=9
BAGUS SEJAHTERA INTERNATIONAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19885?jp=7
BAHALAP SILIKA BERSINAR,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21546?jp=1
BAHANA ARTHA INDO MINING,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19094?jp=7
BAHANA INDOKARYA GLOBAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17075?jp=7
BAHANA INTI GATRA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/10683?jp=1
BAHANA RAHARJA ABADI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17390?jp=7
BAHAN KUARSA DUA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19483?jp=1
BAHAN KUARSA SATU,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21832?jp=1
BAHAN NON LOGAM DUA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21833?jp=1
BAHARI CAKRAWALA SEBUKU,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/815?jp=3
BAHOEA ALAM JAYA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19920?jp=1
BAHRAIN ENERGI JAYA MINERAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20218?jp=7
BAHTERA ALAM TAMIANG,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/10198?jp=7
BAHTERA ANDALAN LESTARI INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17263?jp=7
BAHTERA BINA SARANA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15933?jp=7
BAHTERA BUMI MELAYU,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15983?jp=9
BAHTERA ENERGI INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14459?jp=7
BAHTERA ENERGI SEJAHTERA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16320?jp=7
BAHTERA KALTENG RAYA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20333?jp=1
BAHTERA MITRA SAKTI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19908?jp=1
BAHTERA PERDANA INDOMINE,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17888?jp=7
BAHTERA PERMATA SARANA LANCAR,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/10163?jp=7
BAHTERA SAPTA ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20321?jp=7
BAHTERA SUMBER ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18411?jp=7
BAHTERA USAHA SEJATI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/9588?jp=1
BAIHAQI PUTRA RHAJA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19107?jp=7
BAILEY REKATAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/11395?jp=1
BAINRA BUMI SEJAHTERA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/10024?jp=7
BAIRAHA ENERGY NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21485?jp=7
BAIRAHA RAJA ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21380?jp=7
BAJA NIKEL INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17053?jp=7
BAJASO RANG PIAMAN,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19203?jp=7
BAJA SURYA MANDIRI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18314?jp=7
BAJRA COAL MINING,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18676?jp=7
BAKAPINDO,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/831?jp=1
BAKTI BANGUN SENTOSA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20286?jp=7
BAKTI BUMI SULAWESI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/834?jp=1
BAKTI GEMILANG KENCANA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18789?jp=7
BAKTI NUGRAHA YUDA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/835?jp=1
BAKTI PERTIWI NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/836?jp=1
BAKTI SAROLANGUN SEJAHTERA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/837?jp=1
BALAKOSA BINTANG ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18584?jp=7
BALANTAK SIRTU UTAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15659?jp=1
BALI JAYA KARIMUN,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/8329?jp=1
BALKARIA TRANS INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/22068?jp=7
BALQIS REZA REVOLO,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20235?jp=1
BAMACO HARISUNDO INTERSAINS,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17995?jp=7
BAMBU KUNING DELAPAN BELAS,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15608?jp=1
BAMBU KUNING ENAM BELAS,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15606?jp=1
BAMBU KUNING YUTABA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/13610?jp=1
BANA DIGDAYA NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18287?jp=7
BANDAR HARAPAN PRIMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/13891?jp=7
BANDARJAYA BARA INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/10340?jp=7
BANDAR TEGUH ABADI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21053?jp=7
BANDUNG ENERGI SEJAHTERA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17688?jp=1
BANDUNG MARMER SEJATI ALAM,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20739?jp=1
BANGGAI KENCANA PERMAI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/855?jp=1
BANGGAI MANDIRI PRATAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/856?jp=1
BANGKA CIPTA PRATAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16598?jp=1
BANGKA MINERAL ABADI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/13604?jp=1
BANGKA PRIMA TIN,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/864?jp=1
BANGKA TIMAH MAKMUR,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/870?jp=1
BANGKA TIN INDUSTRY,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/872?jp=1
BANGSAWAN PRIMA ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21659?jp=7
BANGUNAN AGUNG,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/904?jp=1
BANGUN ARTA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/9620?jp=7
BANGUN ASIA MANDIRI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/878?jp=1
BANGUN BANUA PERSADA KALIMANTAN,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/880?jp=3
BANGUN BERSAMA ENERGY,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16205?jp=7
BANGUN ENERGI PERKASA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/882?jp=1
BANGUN ENERGY INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/883?jp=1
BANGUN JAYA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18841?jp=1
BANGUN KARYA INTIBARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16558?jp=7
BANGUN KARYA PRATAMA LESTARI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/887?jp=1
BANGUN MEGA CEMERLANG,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17879?jp=1
BANGUNNUSANTARA JAYAMAKMUR,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/9579?jp=1
BANGUN NUSANTARA JAYA MAKMUR SUKSES,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/894?jp=1
BANGUN PERSADA JAMBI ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/897?jp=1
BANGUN PRIMA MANDIRI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15729?jp=7
BANGUN SELARAS ANUGRAH,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14795?jp=7
BANGUN SUMBER BERKAT,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14039?jp=7
BANGUNTAMA ARTHA SELARAS,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18304?jp=7
BANGUN TATA NUSANTARA ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20904?jp=7
BANIRAN ALUMINA CEMPAGA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/908?jp=1
BANJAR ASRI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/909?jp=1
BANJAR BUMI PERSADA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/910?jp=1
BANJARSARI PRIBUMI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/919?jp=1
BANTENG BUANA INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20663?jp=1
BANTEN PRIMA MINERAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19846?jp=1
BANUA BERSAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/920?jp=1
BANUA BORNEO NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19109?jp=7
BANUA KARYA UTAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/10513?jp=7
BANYAN KOALINDO LESTARI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/925?jp=1
Banyu Hirup Nusantara,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14190?jp=7
BAO HAI TRADING,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20308?jp=7
BAOSHAN MINING INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21361?jp=1
BAOSHUO METAL TRADING,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21460?jp=7
BAOSTEEL RESOURCES INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18897?jp=7
BARA ABADI JAYA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14516?jp=7
BARA ABADI RESOURCES,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18197?jp=7
BARA ADHIPRATAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/930?jp=1
BARA AKBAR PERKASA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/9911?jp=7
BARA ALAM SENTOSA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17531?jp=7
BARA ALAM UTAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/933?jp=1
BARA AMERTA DAYAUTAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14412?jp=7
BARA ANDALAN NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14451?jp=7
BARA ANUGERAH BHUMI ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19462?jp=7
BARA ANUGRAH SEJAHTERA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/935?jp=1
BARA ARTHA ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/10338?jp=7
BARA ASIA COALTRADE,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15988?jp=7
BARA ASIA INTERNATIONAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15024?jp=7
BARA ASIA INVESTAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16763?jp=7
BARA BARITO PERKASA 1,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/9135?jp=1
BARA BATIN PRATAMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/939?jp=1
BARA BERKAH BUANA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/13956?jp=7
BARA BINA ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17554?jp=7
BARA BINTANG NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16416?jp=7
BARA BUMI BERKAH,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16908?jp=7
BARA BUMI COALINDO,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17785?jp=7
BARA BUMI SELARAS,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18420?jp=7
BARA BUNDO MANDIRI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19720?jp=7
BARA CEMERLANG ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20765?jp=7
BARA CITA HARAPAN,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/22009?jp=7
BARA DAYA ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/10272?jp=7
BARADINAMIKA MUDASUKSES,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/1020?jp=1
BARA ENERGI COALTRADE,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17347?jp=7
BARA ENERGI KALTIM,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/951?jp=1
BARA ENERGI LESTARI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/952?jp=1
BARA ENERGI NAGA SUKSES,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/15653?jp=7
BARA ENERGINDO INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20063?jp=7
BARA ENERGI PERKASA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/13820?jp=7
BARA ENERGI SAHABAT TRADER INDONESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18324?jp=7
BARA ENERGI TRADING,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21712?jp=7
BARA ENERGY KALIMANTAN,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16001?jp=7
BARA ENERGY PERKASA NUSANTARA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16102?jp=7
BARA ENERGY SEJAHTERA TRADE,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18592?jp=7
BARA ETAM MANDIRI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/16935?jp=7
BARA HARMONI ENERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21020?jp=7
BARA HARMONIS BATANG ASAM,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/959?jp=1
BARA INDAH SINERGI,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/10128?jp=7
BARAINDO MULTI SEJAHTERA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/22034?jp=7
BARA INDONESIA RESOURCES,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18435?jp=7
BARA INDONIKEL TRADA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/19152?jp=7
BARAINDO SUKSES SEJAHTERAH,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/14230?jp=7
BARA INTERNASIONAL GLOBAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17713?jp=7
BARA INTERNATIONAL,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/962?jp=1
BARA INTI PERKASA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/17318?jp=7
BARA INTI PRIMA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/20536?jp=7
BARA INTI RAFLESIA,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/21790?jp=7
BARA JAMBI ENERGY,https://modi.esdm.go.idhttps://modi.esdm.go.id/portal/detailPerusahaan/18597?jp=7
